file_name,file_path,label,category,source,aug_type,original_audio
ps.m4a (2).png,spectrograms\human\ps.m4a (2).png,0,human,original,none,ps.m4a (2).mp3
ps.m4a (2)_noise.png,spectrograms\augmented\human\ps.m4a (2)_noise.png,0,human,augmented,noise,ps.m4a (2).mp3
ps.m4a (2)_pitch_up.png,spectrograms\augmented\human\ps.m4a (2)_pitch_up.png,0,human,augmented,pitch_up,ps.m4a (2).mp3
ps.m4a (2)_pitch_down.png,spectrograms\augmented\human\ps.m4a (2)_pitch_down.png,0,human,augmented,pitch_down,ps.m4a (2).mp3
ps.m4a (2)_stretch.png,spectrograms\augmented\human\ps.m4a (2)_stretch.png,0,human,augmented,stretch,ps.m4a (2).mp3
ps.m4a (3).png,spectrograms\human\ps.m4a (3).png,0,human,original,none,ps.m4a (3).mp3
ps.m4a (3)_noise.png,spectrograms\augmented\human\ps.m4a (3)_noise.png,0,human,augmented,noise,ps.m4a (3).mp3
ps.m4a (3)_pitch_up.png,spectrograms\augmented\human\ps.m4a (3)_pitch_up.png,0,human,augmented,pitch_up,ps.m4a (3).mp3
ps.m4a (3)_pitch_down.png,spectrograms\augmented\human\ps.m4a (3)_pitch_down.png,0,human,augmented,pitch_down,ps.m4a (3).mp3
ps.m4a (3)_stretch.png,spectrograms\augmented\human\ps.m4a (3)_stretch.png,0,human,augmented,stretch,ps.m4a (3).mp3
ps.m4a (4).png,spectrograms\human\ps.m4a (4).png,0,human,original,none,ps.m4a (4).mp3
ps.m4a (4)_noise.png,spectrograms\augmented\human\ps.m4a (4)_noise.png,0,human,augmented,noise,ps.m4a (4).mp3
ps.m4a (4)_pitch_up.png,spectrograms\augmented\human\ps.m4a (4)_pitch_up.png,0,human,augmented,pitch_up,ps.m4a (4).mp3
ps.m4a (4)_pitch_down.png,spectrograms\augmented\human\ps.m4a (4)_pitch_down.png,0,human,augmented,pitch_down,ps.m4a (4).mp3
ps.m4a (4)_stretch.png,spectrograms\augmented\human\ps.m4a (4)_stretch.png,0,human,augmented,stretch,ps.m4a (4).mp3
ps.m4a (5).png,spectrograms\human\ps.m4a (5).png,0,human,original,none,ps.m4a (5).mp3
ps.m4a (5)_noise.png,spectrograms\augmented\human\ps.m4a (5)_noise.png,0,human,augmented,noise,ps.m4a (5).mp3
ps.m4a (5)_pitch_up.png,spectrograms\augmented\human\ps.m4a (5)_pitch_up.png,0,human,augmented,pitch_up,ps.m4a (5).mp3
ps.m4a (5)_pitch_down.png,spectrograms\augmented\human\ps.m4a (5)_pitch_down.png,0,human,augmented,pitch_down,ps.m4a (5).mp3
ps.m4a (5)_stretch.png,spectrograms\augmented\human\ps.m4a (5)_stretch.png,0,human,augmented,stretch,ps.m4a (5).mp3
ps.m4a (6).png,spectrograms\human\ps.m4a (6).png,0,human,original,none,ps.m4a (6).mp3
ps.m4a (6)_noise.png,spectrograms\augmented\human\ps.m4a (6)_noise.png,0,human,augmented,noise,ps.m4a (6).mp3
ps.m4a (6)_pitch_up.png,spectrograms\augmented\human\ps.m4a (6)_pitch_up.png,0,human,augmented,pitch_up,ps.m4a (6).mp3
ps.m4a (6)_pitch_down.png,spectrograms\augmented\human\ps.m4a (6)_pitch_down.png,0,human,augmented,pitch_down,ps.m4a (6).mp3
ps.m4a (6)_stretch.png,spectrograms\augmented\human\ps.m4a (6)_stretch.png,0,human,augmented,stretch,ps.m4a (6).mp3
ps.m4a (7).png,spectrograms\human\ps.m4a (7).png,0,human,original,none,ps.m4a (7).mp3
ps.m4a (7)_noise.png,spectrograms\augmented\human\ps.m4a (7)_noise.png,0,human,augmented,noise,ps.m4a (7).mp3
ps.m4a (7)_pitch_up.png,spectrograms\augmented\human\ps.m4a (7)_pitch_up.png,0,human,augmented,pitch_up,ps.m4a (7).mp3
ps.m4a (7)_pitch_down.png,spectrograms\augmented\human\ps.m4a (7)_pitch_down.png,0,human,augmented,pitch_down,ps.m4a (7).mp3
ps.m4a (7)_stretch.png,spectrograms\augmented\human\ps.m4a (7)_stretch.png,0,human,augmented,stretch,ps.m4a (7).mp3
ps.m4a (8).png,spectrograms\human\ps.m4a (8).png,0,human,original,none,ps.m4a (8).mp3
ps.m4a (8)_noise.png,spectrograms\augmented\human\ps.m4a (8)_noise.png,0,human,augmented,noise,ps.m4a (8).mp3
ps.m4a (8)_pitch_up.png,spectrograms\augmented\human\ps.m4a (8)_pitch_up.png,0,human,augmented,pitch_up,ps.m4a (8).mp3
ps.m4a (8)_pitch_down.png,spectrograms\augmented\human\ps.m4a (8)_pitch_down.png,0,human,augmented,pitch_down,ps.m4a (8).mp3
ps.m4a (8)_stretch.png,spectrograms\augmented\human\ps.m4a (8)_stretch.png,0,human,augmented,stretch,ps.m4a (8).mp3
ps.m4a.png,spectrograms\human\ps.m4a.png,0,human,original,none,ps.m4a.mp3
ps.m4a_noise.png,spectrograms\augmented\human\ps.m4a_noise.png,0,human,augmented,noise,ps.m4a.mp3
ps.m4a_pitch_up.png,spectrograms\augmented\human\ps.m4a_pitch_up.png,0,human,augmented,pitch_up,ps.m4a.mp3
ps.m4a_pitch_down.png,spectrograms\augmented\human\ps.m4a_pitch_down.png,0,human,augmented,pitch_down,ps.m4a.mp3
ps.m4a_stretch.png,spectrograms\augmented\human\ps.m4a_stretch.png,0,human,augmented,stretch,ps.m4a.mp3
vaani_1.png,spectrograms\human\vaani_1.png,0,human,original,none,vaani_1.mp3
vaani_1_noise.png,spectrograms\augmented\human\vaani_1_noise.png,0,human,augmented,noise,vaani_1.mp3
vaani_1_pitch_up.png,spectrograms\augmented\human\vaani_1_pitch_up.png,0,human,augmented,pitch_up,vaani_1.mp3
vaani_1_pitch_down.png,spectrograms\augmented\human\vaani_1_pitch_down.png,0,human,augmented,pitch_down,vaani_1.mp3
vaani_1_stretch.png,spectrograms\augmented\human\vaani_1_stretch.png,0,human,augmented,stretch,vaani_1.mp3
vaani_2.png,spectrograms\human\vaani_2.png,0,human,original,none,vaani_2.mp3
vaani_2_noise.png,spectrograms\augmented\human\vaani_2_noise.png,0,human,augmented,noise,vaani_2.mp3
vaani_2_pitch_up.png,spectrograms\augmented\human\vaani_2_pitch_up.png,0,human,augmented,pitch_up,vaani_2.mp3
vaani_2_pitch_down.png,spectrograms\augmented\human\vaani_2_pitch_down.png,0,human,augmented,pitch_down,vaani_2.mp3
vaani_2_stretch.png,spectrograms\augmented\human\vaani_2_stretch.png,0,human,augmented,stretch,vaani_2.mp3
vaani_3.png,spectrograms\human\vaani_3.png,0,human,original,none,vaani_3.mp3
vaani_3_noise.png,spectrograms\augmented\human\vaani_3_noise.png,0,human,augmented,noise,vaani_3.mp3
vaani_3_pitch_up.png,spectrograms\augmented\human\vaani_3_pitch_up.png,0,human,augmented,pitch_up,vaani_3.mp3
vaani_3_pitch_down.png,spectrograms\augmented\human\vaani_3_pitch_down.png,0,human,augmented,pitch_down,vaani_3.mp3
vaani_3_stretch.png,spectrograms\augmented\human\vaani_3_stretch.png,0,human,augmented,stretch,vaani_3.mp3
vaani_4.png,spectrograms\human\vaani_4.png,0,human,original,none,vaani_4.mp3
vaani_4_noise.png,spectrograms\augmented\human\vaani_4_noise.png,0,human,augmented,noise,vaani_4.mp3
vaani_4_pitch_up.png,spectrograms\augmented\human\vaani_4_pitch_up.png,0,human,augmented,pitch_up,vaani_4.mp3
vaani_4_pitch_down.png,spectrograms\augmented\human\vaani_4_pitch_down.png,0,human,augmented,pitch_down,vaani_4.mp3
vaani_4_stretch.png,spectrograms\augmented\human\vaani_4_stretch.png,0,human,augmented,stretch,vaani_4.mp3
vaani_5 (1).png,spectrograms\human\vaani_5 (1).png,0,human,original,none,vaani_5 (1).mp3
vaani_5 (1)_noise.png,spectrograms\augmented\human\vaani_5 (1)_noise.png,0,human,augmented,noise,vaani_5 (1).mp3
vaani_5 (1)_pitch_up.png,spectrograms\augmented\human\vaani_5 (1)_pitch_up.png,0,human,augmented,pitch_up,vaani_5 (1).mp3
vaani_5 (1)_pitch_down.png,spectrograms\augmented\human\vaani_5 (1)_pitch_down.png,0,human,augmented,pitch_down,vaani_5 (1).mp3
vaani_5 (1)_stretch.png,spectrograms\augmented\human\vaani_5 (1)_stretch.png,0,human,augmented,stretch,vaani_5 (1).mp3
vaani_5.png,spectrograms\human\vaani_5.png,0,human,original,none,vaani_5.mp3
vaani_5_noise.png,spectrograms\augmented\human\vaani_5_noise.png,0,human,augmented,noise,vaani_5.mp3
vaani_5_pitch_up.png,spectrograms\augmented\human\vaani_5_pitch_up.png,0,human,augmented,pitch_up,vaani_5.mp3
vaani_5_pitch_down.png,spectrograms\augmented\human\vaani_5_pitch_down.png,0,human,augmented,pitch_down,vaani_5.mp3
vaani_5_stretch.png,spectrograms\augmented\human\vaani_5_stretch.png,0,human,augmented,stretch,vaani_5.mp3
vaani_6.png,spectrograms\human\vaani_6.png,0,human,original,none,vaani_6.mp3
vaani_6_noise.png,spectrograms\augmented\human\vaani_6_noise.png,0,human,augmented,noise,vaani_6.mp3
vaani_6_pitch_up.png,spectrograms\augmented\human\vaani_6_pitch_up.png,0,human,augmented,pitch_up,vaani_6.mp3
vaani_6_pitch_down.png,spectrograms\augmented\human\vaani_6_pitch_down.png,0,human,augmented,pitch_down,vaani_6.mp3
vaani_6_stretch.png,spectrograms\augmented\human\vaani_6_stretch.png,0,human,augmented,stretch,vaani_6.mp3
ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2.png,spectrograms\ai\ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2.png,1,ai,original,none,ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2.mp3
ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2_noise.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2_noise.png,1,ai,augmented,noise,ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2.mp3
ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2_pitch_up.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2_pitch_up.png,1,ai,augmented,pitch_up,ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2.mp3
ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2_pitch_down.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2_pitch_down.png,1,ai,augmented,pitch_down,ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2.mp3
ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2_stretch.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2_stretch.png,1,ai,augmented,stretch,ElevenLabs_2026-04-18T02_51_30_Raj - Professional Indian English_pvc_sp87_s71_sb80_se20_m2.mp3
"ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.png","spectrograms\ai\ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.png",1,ai,original,none,"ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.mp3"
"ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_noise.png","spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_noise.png",1,ai,augmented,noise,"ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.mp3"
"ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_pitch_up.png","spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_pitch_up.png",1,ai,augmented,pitch_up,"ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.mp3"
"ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_pitch_down.png","spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_pitch_down.png",1,ai,augmented,pitch_down,"ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.mp3"
"ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_stretch.png","spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_stretch.png",1,ai,augmented,stretch,"ElevenLabs_2026-04-18T03_32_15_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.mp3"
"ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.png","spectrograms\ai\ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.png",1,ai,original,none,"ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.mp3"
"ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_noise.png","spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_noise.png",1,ai,augmented,noise,"ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.mp3"
"ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_pitch_up.png","spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_pitch_up.png",1,ai,augmented,pitch_up,"ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.mp3"
"ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_pitch_down.png","spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_pitch_down.png",1,ai,augmented,pitch_down,"ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.mp3"
"ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_stretch.png","spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2_stretch.png",1,ai,augmented,stretch,"ElevenLabs_2026-04-18T03_32_44_Sagar - Formal, Polite and Elegant_pvc_sp97_s34_sb10_se0_b_m2.mp3"
ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2.png,spectrograms\ai\ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2.png,1,ai,original,none,ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2_noise.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2_noise.png,1,ai,augmented,noise,ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2_pitch_up.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2_pitch_up.png,1,ai,augmented,pitch_up,ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2_pitch_down.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2_pitch_down.png,1,ai,augmented,pitch_down,ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2_stretch.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2_stretch.png,1,ai,augmented,stretch,ElevenLabs_2026-04-18T03_33_15_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb75_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2.png,spectrograms\ai\ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2.png,1,ai,original,none,ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2.mp3
ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2_noise.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2_noise.png,1,ai,augmented,noise,ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2.mp3
ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2_pitch_up.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2_pitch_up.png,1,ai,augmented,pitch_up,ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2.mp3
ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2_pitch_down.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2_pitch_down.png,1,ai,augmented,pitch_down,ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2.mp3
ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2_stretch.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2_stretch.png,1,ai,augmented,stretch,ElevenLabs_2026-04-18T03_34_11_Suyash – Calm Professional Explainer_pvc_sp100_s50_sb35_se42_b_m2.mp3
ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2.png,spectrograms\ai\ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2.png,1,ai,original,none,ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2_noise.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2_noise.png,1,ai,augmented,noise,ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2_pitch_up.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2_pitch_up.png,1,ai,augmented,pitch_up,ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2_pitch_down.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2_pitch_down.png,1,ai,augmented,pitch_down,ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2_stretch.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2_stretch.png,1,ai,augmented,stretch,ElevenLabs_2026-04-18T03_34_44_Shaurya - Expressive and Conversational_pvc_sp113_s65_sb100_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2.png,spectrograms\ai\ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2.png,1,ai,original,none,ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2.mp3
ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2_noise.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2_noise.png,1,ai,augmented,noise,ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2.mp3
ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2_pitch_up.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2_pitch_up.png,1,ai,augmented,pitch_up,ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2.mp3
ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2_pitch_down.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2_pitch_down.png,1,ai,augmented,pitch_down,ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2.mp3
ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2_stretch.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2_stretch.png,1,ai,augmented,stretch,ElevenLabs_2026-04-18T03_35_15_Shaurya - Expressive and Conversational_pvc_sp86_s32_sb21_se42_b_m2.mp3
ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2.png,spectrograms\ai\ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2.png,1,ai,original,none,ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2_noise.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2_noise.png,1,ai,augmented,noise,ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2_pitch_up.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2_pitch_up.png,1,ai,augmented,pitch_up,ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2_pitch_down.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2_pitch_down.png,1,ai,augmented,pitch_down,ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2_stretch.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2_stretch.png,1,ai,augmented,stretch,ElevenLabs_2026-04-18T03_36_01_Vanishree - Energetic Indian English_pvc_sp93_s32_sb23_se0_b_m2.mp3
ElevenLabs_2026-04-18T03_37_01_Vanishree - Energetic Indian English_pvc_sp97_s78_sb88_se13_b_m2.png,spectrograms\ai\ElevenLabs_2026-04-18T03_37_01_Vanishree - Energetic Indian English_pvc_sp97_s78_sb88_se13_b_m2.png,1,ai,original,none,ElevenLabs_2026-04-18T03_37_01_Vanishree - Energetic Indian English_pvc_sp97_s78_sb88_se13_b_m2.mp3
ElevenLabs_2026-04-18T03_37_01_Vanishree - Energetic Indian English_pvc_sp97_s78_sb88_se13_b_m2_noise.png,spectrograms\augmented\ai\ElevenLabs_2026-04-18T03_37_01_Vanishree - Energetic Indian English_pvc_sp97_s78_sb88_se13_b_m2_noise.png,1,ai,augmented,noise,ElevenLabs_2026-04-18T03_37_01_Vanishree - Energetic Indian English_pvc_sp97_s78_sb88_se13_b_m2.mp3
